type,cluster_id,silhouette_score,ami_score,purity,n_samples
cluster,691,0.8161111,,1.0,25
cluster,692,0.33919555,,1.0,88
cluster,693,0.67229235,,1.0,11
cluster,694,0.45984828,,1.0,45
cluster,695,0.52367413,,1.0,40
cluster,696,0.80302423,,1.0,23
cluster,697,0.5784397,,1.0,24
cluster,698,0.7669639,,1.0,31
cluster,699,0.5711705,,1.0,31
cluster,700,0.54385424,,0.975,40
cluster,701,0.68739784,,1.0,19
cluster,702,0.58981,,1.0,46
cluster,703,0.64722365,,1.0,46
cluster,704,0.70058537,,1.0,17
cluster,705,0.46811727,,1.0,62
cluster,706,0.6625979,,1.0,17
cluster,707,0.6476966,,1.0,33
cluster,708,0.68045205,,1.0,14
cluster,709,0.501017,,0.9,10
cluster,710,0.48915246,,1.0,47
cluster,711,0.43023255,,0.9523809523809523,21
cluster,712,0.49513707,,1.0,57
cluster,713,0.7145806,,1.0,44
cluster,714,0.44562313,,1.0,27
cluster,715,0.51639944,,1.0,12
cluster,716,0.17030996,,1.0,36
cluster,717,0.690539,,1.0,15
cluster,718,0.41055888,,1.0,45
cluster,719,0.57749695,,1.0,35
cluster,720,0.47807047,,0.9565217391304348,23
cluster,721,0.592968,,1.0,31
