type,cluster_id,silhouette_score,ami_score,purity,n_samples
cluster,585,0.6495543,,0.9761904761904762,42
cluster,586,0.6683051,,1.0,31
cluster,587,0.7690458,,1.0,20
cluster,588,0.76994246,,0.9166666666666666,12
cluster,589,0.76725584,,0.9545454545454546,22
cluster,590,0.8725824,,1.0,23
cluster,591,0.8265873,,0.9807692307692307,52
cluster,592,0.6325759,,0.75,12
cluster,593,0.6806138,,1.0,12
cluster,594,0.5095915,,0.9166666666666666,12
cluster,595,0.8161981,,1.0,37
cluster,596,0.546648,,1.0,23
cluster,597,0.6698499,,1.0,48
cluster,598,0.6026365,,0.9583333333333334,24
cluster,599,0.32129362,,1.0,127
cluster,600,0.85639197,,1.0,13
cluster,601,0.73705196,,1.0,40
cluster,602,0.80751836,,1.0,33
cluster,603,0.57923794,,0.9298245614035088,57
cluster,604,0.63667136,,1.0,33
cluster,605,0.6881105,,1.0,15
cluster,606,0.82945764,,1.0,16
cluster,607,0.78105944,,1.0,33
cluster,608,0.57796633,,0.9824561403508771,57
cluster,609,0.73738897,,0.9615384615384616,26
cluster,610,0.5963538,,1.0,22
cluster,611,0.58565426,,1.0,20
cluster,612,0.8449994,,0.9166666666666666,12
cluster,613,0.685682,,1.0,20
cluster,614,0.63984036,,0.9761904761904762,42
cluster,615,0.41741747,,0.7297297297297297,37
cluster,616,0.65289026,,0.8823529411764706,17
cluster,617,0.7209863,,0.9166666666666666,12
cluster,618,0.5720313,,1.0,35
cluster,619,0.9114651,,1.0,30
cluster,620,0.7901263,,0.42857142857142855,49
cluster,621,0.6660951,,0.9611650485436893,103
cluster,622,0.4903819,,0.9893617021276596,94
cluster,623,0.50604355,,0.95,40
cluster,624,0.66212726,,0.9662162162162162,148
cluster,625,0.46154377,,0.8888888888888888,54
cluster,626,0.75167227,,0.9375,16
cluster,627,0.74180675,,1.0,13
cluster,628,0.6989045,,1.0,25
cluster,629,0.22697267,,0.8481012658227848,79
cluster,630,0.8204523,,0.6060606060606061,33
cluster,631,0.94356126,,1.0,26
cluster,632,0.41987985,,1.0,34
cluster,633,0.8050939,,1.0,28
cluster,634,0.70714116,,1.0,57
cluster,635,0.6634847,,0.9615384615384616,26
cluster,636,0.649349,,1.0,16
cluster,637,0.7372769,,0.9696969696969697,33
cluster,638,0.60686725,,1.0,11
cluster,639,0.74760914,,1.0,48
cluster,640,0.60907316,,1.0,14
cluster,641,0.6742051,,1.0,13
cluster,642,0.57606536,,0.9583333333333334,24
cluster,643,0.61872494,,1.0,39
cluster,644,0.7734793,,1.0,23
cluster,645,0.8551786,,1.0,23
cluster,646,0.63985044,,1.0,20
cluster,647,0.7318754,,1.0,44
cluster,648,0.84168,,1.0,18
cluster,649,0.7918487,,1.0,48
cluster,650,0.66791326,,0.9682539682539683,63
cluster,651,0.8638181,,1.0,28
cluster,652,0.65878147,,1.0,27
cluster,653,0.8421729,,1.0,41
cluster,654,0.50783074,,1.0,42
cluster,655,0.7042332,,1.0,25
cluster,656,0.42744955,,1.0,34
cluster,657,0.7334172,,1.0,12
cluster,658,0.68587554,,1.0,10
cluster,659,0.76595163,,1.0,21
cluster,660,0.75038564,,1.0,14
cluster,661,0.80206496,,1.0,22
cluster,662,0.73207694,,1.0,13
cluster,663,0.7093069,,1.0,17
cluster,664,0.5747255,,1.0,28
cluster,665,0.67634404,,1.0,16
cluster,666,0.6750483,,1.0,11
cluster,667,0.5834902,,0.7837837837837838,37
cluster,668,0.554317,,0.9423076923076923,52
cluster,669,0.6597615,,1.0,11
cluster,670,0.8396341,,1.0,20
cluster,671,0.7358545,,1.0,57
cluster,672,0.82184196,,1.0,18
cluster,673,0.8492554,,1.0,35
cluster,674,0.77883923,,1.0,32
cluster,675,0.74071455,,1.0,72
cluster,676,0.6956101,,1.0,22
cluster,677,0.6461953,,0.9,30
cluster,678,0.5029064,,0.9,70
cluster,679,0.7862129,,1.0,26
cluster,680,0.7945845,,1.0,22
cluster,681,0.6529839,,0.9473684210526315,19
cluster,682,0.39698026,,0.9351851851851852,108
cluster,683,0.6513924,,1.0,43
cluster,684,0.72012496,,0.9375,16
cluster,685,0.6390048,,1.0,15
cluster,686,0.65247184,,1.0,30
cluster,687,0.87945247,,1.0,18
cluster,688,0.31295452,,1.0,46
cluster,689,0.7167906,,1.0,45
cluster,690,0.73524487,,1.0,21
cluster,691,0.28902945,,1.0,39
