type,cluster_id,silhouette_score,ami_score,purity,n_samples
cluster,619,0.52960575,,1.0,39
cluster,620,0.51880354,,0.53125,32
cluster,621,0.78787565,,1.0,24
cluster,622,0.7422136,,0.9047619047619048,42
cluster,623,0.7897753,,1.0,13
cluster,624,0.55497277,,1.0,67
cluster,625,0.456265,,0.72,100
cluster,626,0.7431981,,0.8235294117647058,17
cluster,627,0.55963725,,0.625,32
cluster,628,0.5263991,,0.6538461538461539,52
cluster,629,0.86152947,,1.0,10
cluster,630,0.4106315,,0.5714285714285714,21
cluster,631,0.7949505,,1.0,11
cluster,632,0.73683065,,1.0,41
cluster,633,0.61063504,,0.7733333333333333,75
cluster,634,0.7571728,,0.7777777777777778,18
cluster,635,0.7904048,,0.9,10
cluster,636,0.75032014,,0.9545454545454546,66
cluster,637,0.59268,,1.0,25
cluster,638,0.6551159,,0.7631578947368421,38
cluster,639,0.6359605,,1.0,29
cluster,640,0.7380707,,0.9230769230769231,13
cluster,641,0.75668144,,0.8666666666666667,30
cluster,642,0.63105154,,1.0,19
cluster,643,0.7879757,,0.7692307692307693,13
cluster,644,0.57134044,,0.8095238095238095,21
cluster,645,0.398488,,0.819672131147541,61
cluster,646,0.7072705,,1.0,28
cluster,647,0.43395746,,0.9354838709677419,31
cluster,648,0.409807,,0.8181818181818182,11
cluster,649,0.614779,,1.0,10
cluster,650,0.60386634,,1.0,13
cluster,651,0.25988045,,0.88,25
cluster,652,0.36345065,,0.6851851851851852,54
cluster,653,0.6316933,,0.7,10
cluster,654,0.87231374,,1.0,24
cluster,655,0.7986667,,1.0,31
cluster,656,0.6992296,,1.0,31
cluster,657,0.21950042,,1.0,59
cluster,658,0.67426854,,1.0,16
cluster,659,0.4937094,,1.0,40
cluster,660,0.6794926,,1.0,13
cluster,661,0.42681992,,0.358148893360161,497
cluster,662,0.79748887,,0.9166666666666666,48
cluster,663,0.5475939,,0.9682539682539683,63
cluster,664,0.8121324,,1.0,25
cluster,665,0.62500167,,1.0,35
cluster,666,0.75604457,,1.0,10
cluster,667,0.8102894,,1.0,13
cluster,668,0.8122263,,1.0,56
cluster,669,0.69675535,,1.0,22
cluster,670,0.71239996,,1.0,12
cluster,671,0.7581989,,1.0,14
cluster,672,0.6282682,,1.0,26
cluster,673,0.6675482,,1.0,48
cluster,674,0.624005,,1.0,19
cluster,675,0.61822414,,1.0,42
cluster,676,0.5675468,,1.0,16
cluster,677,0.7976657,,1.0,16
cluster,678,0.4792895,,1.0,17
cluster,679,0.7156746,,1.0,21
cluster,680,0.5761047,,1.0,11
cluster,681,0.7102676,,1.0,20
cluster,682,0.70232964,,1.0,23
cluster,683,0.8382236,,1.0,23
cluster,684,0.7896961,,1.0,22
cluster,685,0.7246657,,1.0,14
cluster,686,0.74924535,,1.0,14
cluster,687,0.6044175,,0.8970588235294118,68
cluster,688,0.64436436,,1.0,45
cluster,689,0.5486068,,1.0,30
cluster,690,0.7308441,,1.0,13
cluster,691,0.8801031,,1.0,33
cluster,692,0.65805924,,1.0,45
cluster,693,0.64553994,,1.0,18
cluster,694,0.7218045,,1.0,27
