type,cluster_id,silhouette_score,ami_score,purity,n_samples
cluster,634,0.5431227,,0.5294117647058824,51
cluster,635,0.71586365,,0.7727272727272727,22
cluster,636,0.6807616,,0.7837837837837838,74
cluster,637,0.6298268,,0.7368421052631579,19
cluster,638,0.44037798,,0.7407407407407407,27
cluster,639,0.7243967,,0.95,40
cluster,640,0.53039527,,0.8202247191011236,89
cluster,641,0.5813003,,1.0,15
cluster,642,0.51083624,,0.9411764705882353,34
cluster,643,0.66500723,,1.0,28
cluster,644,0.47589982,,1.0,68
cluster,645,0.4466988,,1.0,72
cluster,646,0.573044,,1.0,37
cluster,647,0.8097679,,1.0,31
cluster,648,0.35843915,,1.0,62
cluster,649,0.7161882,,1.0,44
cluster,650,0.6750411,,1.0,20
cluster,651,0.71558625,,1.0,25
cluster,652,0.28586376,,0.9716981132075472,106
cluster,653,0.7420162,,1.0,32
cluster,654,0.8141437,,1.0,32
cluster,655,0.7026455,,1.0,12
cluster,656,0.6855862,,1.0,20
cluster,657,0.74134034,,1.0,16
cluster,658,0.50257903,,1.0,14
cluster,659,0.6582171,,1.0,18
cluster,660,0.85024565,,1.0,18
cluster,661,0.7258548,,0.9787234042553191,47
cluster,662,0.479906,,1.0,23
cluster,663,0.6953815,,1.0,53
cluster,664,0.7290108,,1.0,41
cluster,665,0.84340876,,1.0,12
cluster,666,0.64042884,,1.0,23
cluster,667,0.56282485,,1.0,26
cluster,668,0.68440676,,1.0,18
cluster,669,0.7932599,,1.0,15
cluster,670,0.5576291,,1.0,23
cluster,671,0.60847765,,1.0,12
cluster,672,0.725077,,0.8571428571428571,56
cluster,673,0.6168341,,1.0,17
cluster,674,0.6788903,,1.0,11
cluster,675,0.681455,,1.0,25
cluster,676,0.32913083,,1.0,38
cluster,677,0.5890514,,1.0,22
cluster,678,0.80368435,,1.0,13
cluster,679,0.7645597,,1.0,25
cluster,680,0.8074234,,1.0,23
cluster,681,0.8159772,,1.0,27
cluster,682,0.79696983,,1.0,13
cluster,683,0.696964,,1.0,12
cluster,684,0.68290305,,1.0,47
cluster,685,0.5474369,,1.0,45
cluster,686,0.5811716,,0.9655172413793104,29
cluster,687,0.15169647,,0.9919028340080972,247
cluster,688,0.6275477,,1.0,69
cluster,689,0.8217626,,1.0,54
cluster,690,0.85007507,,1.0,14
cluster,691,0.25740114,,1.0,124
cluster,692,0.70271903,,1.0,24
